reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
gp:AOqpTOHKRFdMPNBi-9VfssRPX9LIKm8GRxnPQgOhv5ZkW8B_da6Kk5g282kTeyJ8u0utl5GNwl62BJ1thZPYg8k,Mandie udontneedtono,https://play-lh.googleusercontent.com/a/AATXAJy1hEFyTMTXJIQ2zWfHeWTLPp_ufqfNwwpell3m=mo,It would be nice if I could update I've had an Exposure.,1,1,,1/29/2021 15:28,,
gp:AOqpTOEC0kqfqPa2ef0AckPPhOzXztOBKqihQyIEAHXEldKSTcS6HSl_e-YEssfIBAefQVUYbsRlk1F4lu6UUw8,Grayson Monroe Prescott,https://play-lh.googleusercontent.com/a-/AOh14GgbwLn6Gg-vTKAZyQHjpAgeAxXISOUSe8mTHXhVHw,Absolutely Loves It Easy. Fun. And Accurate Great Job! Thank you Covid Heros,5,1,1.1,10/30/2020 12:43,,
gp:AOqpTOGizRYsEGsIWmVtwzHGHUmCbL-nLB-Pz5r3eQnRv0shxA3E53ZzprqJ8fCl8W_M6bb98J9ZfHOfxIFip7E,Wayne Bonomo,https://play-lh.googleusercontent.com/a/AATXAJyC8askP8WozEGg0lhzzctc4RLYtg0ynUCtEoX4=mo,We need this to keep us safe! I wish everybody had this on there mobile phones.,5,7,1,9/30/2020 20:05,,
gp:AOqpTOE5H1x9qw0Fzq04Qrmvy83Oovo3y9uoR6OXkwb_SzpJQMMT6OxNQyv9WvRB23K-c7rrTIMvKLGcHWZBgro,Dan Morton,https://play-lh.googleusercontent.com/a-/AOh14GgNbnfmzEmmvFnJSSuHuKwfmKCbLqHm-WEUHXYE,No notice of anything wrong yet; or anything right either.,5,5,1.1,10/22/2020 0:56,,
gp:AOqpTOEaYKZbZD5aam--BVYvPIH0qbZy4VUyOzbeZloPsexEYGZd7qzUS-a2d_E90jK9VGe5gwTQWzYpicFhNTM,Wanda Filka,https://play-lh.googleusercontent.com/a/AATXAJyERCcf1fLUSC5U0wSgDNPkr5A7O7MdSL536KTT=mo,"Relaxing, enjoyable, and fun !!!",4,0,1.2,12/11/2020 20:11,,
gp:AOqpTOGnTfE3LgqLYcY9nDlJTWbcVgfvw3Kiar7i53-Ai_a8iaRZkPyP4lZ9ldBPUxD8jgRYNSiiQoc0gCLmxTs,anne rhodes,https://play-lh.googleusercontent.com/a/AATXAJxFMeio1uFB4dmZeNet_bpBbulUP056CRaupFx4=mo,I think it's incredible and so freaking helpful. This is wonderful,5,5,1.2,11/17/2020 17:41,,
gp:AOqpTOHySfnF5SsTE3QaCv_0nfwh-CzssRgdQzVn-aMqT7ihKaAfZlsD47XcLo3xgNsRO2NkWdmt1YJVPcbnY-o,Joe McLean,https://play-lh.googleusercontent.com/a-/AOh14Gjj6xpIbztsbyf8pS1lhle8zfSIx0-o8g0kH2qIRQ,Installs quickly and is very simple to activate. Thanks NC DHHS!,5,23,1,9/22/2020 17:14,,
gp:AOqpTOGfeCHVFq5hO1kvlEEufaWe6gUDabC_zgi1Umh1oc877tm-eTxJ5KUigbcNaL0_XQX2sCVgRGZ1rYXLUN8,Denis Jacob Machado,https://play-lh.googleusercontent.com/a-/AOh14GisXOakb_9kB_p46F3R20A0aA2mBcTg610OBm7SZOc,"I hope everyone uses this app. Wear a mask, stay safe, practice social distance, and vaccinate.",5,0,1.2,1/10/2021 15:07,,
gp:AOqpTOH56Eeg3wPFfe8o8Jwj9L-Z7DCRLcSa91D4TrFQ9mzxHQk7v8MWNKikHts5muDnLLdcPlfJ00LQRTXByZA,Louise Hudson,https://play-lh.googleusercontent.com/a/AATXAJx4rh9_W8yOtdllCN9_B7kQMBnuLk9_U7BBIq76=mo,"It was ok until the non-covid, personal question was dropped on me. I deleted the app.",3,1,,1/31/2021 4:11,"Thank you for sharing your feedback, Louise! The SlowCOVIDNC app is designed to protect users’ privacy, so it does not collect or share personally identifying or location information. If the question was prompted by the app, please email us at NCHealthIT@dhhs.nc.gov so we can troubleshoot this issue further. Thanks!",2/3/2021 14:39
gp:AOqpTOGlyJe4Lo4ksX8I2tInSPJIIhw-W8ajHoPgYl8SQP2NQyFT06fXtOYI7qVB_8IkDld0xtNaiahYCbWHoLM,John S,https://play-lh.googleusercontent.com/a/AATXAJx_Vq2k3YrBRfZMKhQ6D2LjP6E3UkL1nXYXNHgq=mo,"Sorry, but there is a 99.97% recovery rate for covid-19 granted there are spikes. I will not be feared into giving up my liberties for saftey. If i feel it too dangrous to go out or to a store, I'll make that decision. Hell Jeff Bozo will deliver food to me via mail if it to scary to go out, and there is grubhub as well. Grow up people and awake, we are being lead like sheep to a slauter. 5 star so people can see. Soros is watching and doesnt like poeple not falling in line.",5,6,1.1,10/17/2020 12:57,,
gp:AOqpTOGrPtBL-43FyNoJHMLXSzCMo6HqHlHkJWjOvUvZD6jmJX2aLB6ZLY84n-3CwMVk-5vP_gT7IkK9bB-tubk,Deontez Tyler,https://play-lh.googleusercontent.com/a-/AOh14GguVvWM5z5vQyeL67FDdaX5KsjcL_cMFONm4qV7xg,So I got the notification to install the app and I live in Ohio.. Does it still work? It's not geo locked is it?,4,1,1.1,11/7/2020 0:12,,
gp:AOqpTOHlhIOXx7Cg3cO1Mb3AhkvOKHUSF_wvF5Ki8uolfsRqMO4-ZTyJprXGTAbPHWBt5swR09wVA-Y_001I_rc,Andrew Buttery,https://play-lh.googleusercontent.com/a/AATXAJzG2hAasMOxtwqqy-9HYH0ASmmbWk9gfhUD_ruw=mo,Really gives no information,1,0,1.3,1/8/2021 22:34,,
gp:AOqpTOG1YJ_lbon-1ySrvygZMlEOFa4LwZeWpgLF5aZ1WU2MQQGB2YMu5MLQVEV1fyhTqb6xOkl_tDldbvcFewc,DARTH VADER,https://play-lh.googleusercontent.com/a-/AOh14GjOTLUpitiybi4C7IafF0-GO2EGYUPWH6oR1p1aydI,Useless! Couldn't get a pin to share my positive test. Cumbersome. Pointless!,1,2,,11/20/2020 3:00,"In NC all positive COVID-19 tests must be reported to the health authority. Once received, a PIN is automatically generated. Please note that test results may take 24-hours to be submitted by the provider or lab and be received by the health authority, so if your PIN is not immediately available, please try again the next day. Thanks!",11/20/2020 14:52
gp:AOqpTOEhf9E24eflPCO1kCYNPdOjJvULYzb3x2qLnm9ZXiuvhcpixm9X0KCHyuvrPyrknt-R0PkhKp76DeckdtI,Kevin,https://play-lh.googleusercontent.com/a-/AOh14GgR8FanBD4y_yCVhfbtdq4dj72ZmwpqKAmE9YpPuw,I have not had an exposure check since December 27 2020,1,2,1.6,2/10/2021 22:18,"Hi, Kevin! Please make sure you have the latest version of the app and the Google Play Store. To prevent the app from snoozing, open your phone’s Settings and go to Device Care > Battery > App power management > Apps that won't be put to sleep > and Add SlowCOVIDNC. If that doesn't work, please try uninstalling and re-installing the app. Thanks!",2/15/2021 13:06
gp:AOqpTOGrfWwSNZm5NVW6AyYrDnRr8z5crh7VPE_tSKs1XWdgSTDqtdNvhTSc9ubfr8wfnap9eaoYIJVnZR8jXaI,Emma Ellerbe,https://play-lh.googleusercontent.com/a/AATXAJwiLjIUiBlVMwdV0O5L-EZ9IMbg2WdBV_fjKKud=mo,This is a very necessary tool. Thanks.,5,2,1.2,11/11/2020 0:05,,
gp:AOqpTOEIFa7fZ8RgLFp9Z6YaxF7KSl8gw4DRqQDfBB3aoamBeYTGOneAuA8f6EihZsnqN6pl7Bk19BclyJSHdnc,Rene',https://play-lh.googleusercontent.com/a-/AOh14GiR4ZCVecSXp8-TWPulgq8gC7B9Ol2uDxN-isqHdA,Help but do you like the developer might be crawling scamming freezing your ID for benefits other than preview,1,5,,10/25/2020 13:44,,
gp:AOqpTOGnlMujBMij1dTzcs5_P7lAG0r4DTSjQYB5O0eOqUXgDW04lkyBO4fbOcFAwXLPdlq2xsZr_bvHJTO1lSU,Sharon McHarge,https://play-lh.googleusercontent.com/a-/AOh14GgifvETiUWWrVL5zacSJGn4XTsY9VKsXrZqrPaZhQ,Anything we can do to help slow down COVID19. If everyone used this app in every state. We could make a difference in the spread of this virus. Do it to help protect your friends and family.,5,5,1.1,10/11/2020 1:39,,
gp:AOqpTOGWIKbCsi5fH8SLgIhCwz3XRjsue3a189iSxChTZGPf6YAwcpbEjM2yEcpRh15mEO3SBm0T0QE5fu67x_4,Carlos Pena-Mejia,https://play-lh.googleusercontent.com/a-/AOh14GjBfCJZcFGnjYamr0W9NmhoYL4l7mTuSW7HDkX99g,Great idea. Be real people complaint about everything. Thank you all people involved ..NC it's a Great state really worry about their people. Mile grazie,5,1,,12/11/2020 19:48,,
gp:AOqpTOHtxbUw04jrkY_rBz2kScSBFhMdPukErVpAkpz1IPMs6TKm_f0IInVn96fMr-Snj3R2d0kRkohDw4CYyHU,Sanket & Mayura Kale,https://play-lh.googleusercontent.com/a-/AOh14GjwVq3KJe4kj4XRExNz55TPXtPpZb4T51IAovI4WZ0,Let's slow down COVID in NC so all can feel safe going back to normal lives. If everyone installs this app we will get there sooner.,5,7,1.1,10/11/2020 1:11,,
gp:AOqpTOGfAIrMsjf4mOZy6oAp81twylIS1IMp8rIEIoHlCb50Nt5hTHrLB5Gad-vIsLdi4o9qsVhvr4o5tIV8Bxo,Ken Hummell,https://play-lh.googleusercontent.com/a-/AOh14Gh9OgJMu84pKjna0q9qAPnW9y9wE0m0h4jkg7qbNHM,"Well there you go another tracking app to watch where you go, I'll get this app when I get tge vac.... NEVER!!!!!!!!!!!!!!",3,5,,6/5/2021 1:25,,
gp:AOqpTOHtTeP9-Jt83O0HapNCKxtSBPD6kDZWnamsvcmcL8vV_6NBr_V6zS2Xbavl15iK9dQwz4z3AImAL5WKO_g,Patty Miller,https://play-lh.googleusercontent.com/a-/AOh14GhXJ0ALBZzFs8DGfpoFC43gyOVtM_BljoeuK1nGGw,Gives me some peace of mind,5,1,1.6,3/15/2021 19:02,,
gp:AOqpTOE7RLTFcxEkulQ9xc5xM5qSbRWCDCMw4Bldx4vN1XWrlDuOkpZHt11R4flVgEVMDIunurRWFTJc0aXObCA,Peligroso Tortuga,https://play-lh.googleusercontent.com/a-/AOh14GiIQ5Vamzxy8oxICy6QYOfg07UZSHfILlb0OtZbPU8,We already past a year of when the virus posed a threat.,1,0,,5/30/2021 20:49,,
gp:AOqpTOHiO-4mF6LR0Zb_abpS_qB3NOkMDNkRcIIBdzGbJesDslyqTDvnraHccpmfgOmqa5F5pOAapIbZ1utAfxU,James Smith,https://play-lh.googleusercontent.com/a/AATXAJzIY3ova3DXRhGIcLm6ZPut2Q8Bs6ud8vWKKSrZ=mo,It doesn't work. It says internal error.,1,17,1,9/22/2020 18:24,"Hi James! Your Google Play services may be out of date, try: 1. Uninstall SlowCOVIDNC 2. Open your phone's settings 3. Tap “Apps” (or “Apps & notifications”) and then “See all apps” 4. Scroll down and tap Google Play services 5. Scroll down and tap “App Details” 6. Tap Update or Install 7. Re-install SlowCOVIDNC Email us at NCHealthIT@dhhs.nc.gov.",9/23/2020 13:35
gp:AOqpTOFCd1qNIaJYhi1mqnRRNqrWClvoCKTiY3Ji7-Gx8-xe9TDvkxa1b_qmWybFGvxxfl9_sIqii-hHEvP5qxE,hunniebe alexa,https://play-lh.googleusercontent.com/a/AATXAJxA7lut6aqSuiXoGoCPWsW8Jgr9HGj21f5U2a2t=mo,Seems pretty useless...,1,0,1.6,5/31/2021 7:41,,
gp:AOqpTOFXwBM_GAGBQl7hKbkA7oV5JmSoPze5fxJ_lRxGNIBXu7oq-kHtIn6NCvEbb22l9FKtDKFnEfTypUImK7A,John Brandt,https://play-lh.googleusercontent.com/a-/AOh14GiqcUUtwIUOf805cPCAuTaXobtxbMDUc-dtxsd8X14,Internal error pops up and that's it,1,2,1.1,10/25/2020 0:50,"Hi John! Your Google Play services may be out of date, try: 1. Uninstall SlowCOVIDNC 2. Open your phone's settings 3. Tap “Apps” (or “Apps & notifications”) and then “See all apps” 4. Scroll down and tap Google Play services 5. Scroll down and tap “App Details” 6. Tap Update or Install 7. Re-install SlowCOVIDNC",10/27/2020 12:10
gp:AOqpTOEDfDgFPyNQeSEzyjQg-Zuwe_rpvDQnUAFJJuNppnRqRHJ0sct6T49OoNJs2pRaGJ_9ygHYfVEGM-35F2E,Holly Stevens,https://play-lh.googleusercontent.com/a/AATXAJwng-OpwB7z1zCDKwN6P8WGzXSIQMwsqPlM4LMp=mo,Glad NC finally got a tracing app!,5,13,1,9/26/2020 10:22,,
gp:AOqpTOEEC-7oCwbl5ZB-47nVGc1rfrKmM0pmjBEQ2QsbkA9r0_fwZcnlbrKf0R3Wm77waubDIay1VMwrryOiFcQ,Pat Miller,https://play-lh.googleusercontent.com/a/AATXAJzm-Wk2xwX9Hcio82rfrXgt65kJm5t8jjV1MkLG=mo,Are you promoting this thru different media channels? Everyone needs to be aware of this.,5,4,1.1,10/11/2020 0:20,,
gp:AOqpTOHc5KF9hKHXSIRVypa1ufnax6S7FY1-yiopIGM_4NfRnazxWxzg3nkDdsMoGDNhVyl-3BIWF8WbJX97vRk,Maelon Woods,https://play-lh.googleusercontent.com/a/AATXAJyWsu96UNEKhkDePJ-nF1DVkBbOLVtwN2tsILoj=mo,"This is What A Lot of Us Need and i Say Thinks,, For This =May-(GOD){Blessing)-You and your Compomey.",5,1,1.6,3/3/2021 7:36,,
gp:AOqpTOFeK8-k6yxrqN1fM0iTpOraVJPec3WnNm7gpLv5OY5AnQB22gpEkMv7wNw8SPFfyqU3vsa7qzBDDnbRixo,jeronimo Richardson,https://play-lh.googleusercontent.com/a/AATXAJxOn81oD-pbnh6pW4m6X8YRjwxO4Ob_bxc5_EFk=mo,Slowcovidnc app need remove take down at this time not good,2,1,,2/26/2021 14:10,,
gp:AOqpTOHkpnd-fYNInkatCqe1HkJ8HkCAfYjVwZVAxInwPnzfH8K7eCk2J72jq1zyzj6vAKOYlGN38ihVXe5jtS4,Will Taylor,https://play-lh.googleusercontent.com/a-/AOh14GhFEKNJzBQhhZz4lgDTc33TAjVhUuMq8oOBKVM1OQ,"Thank you for making this, I hope every North Carolinian uses this app.",5,28,1,9/22/2020 14:22,,
gp:AOqpTOEbcadvITXVLMzyzb26pVz95_it9lbqTFJQG5Y5UmBroKOIR7O3j6aYiBny0e-IulDhWhjTjGUTNTU1T48,Paul Hill,https://play-lh.googleusercontent.com/a-/AOh14GhFQcMrw2J0bxd9JQ5Y3x_mlxJYUDdf4xBM6fwS6w,I love this app so if i get close to someone that mingt have covid19,5,3,1.1,10/21/2020 2:23,,
gp:AOqpTOEzMsi1ch1fmI6JBXdxKkR72MD8r_IV16hjgPSpybsLyediJ_BvWr2M59fBa7Ju9n0UnamjamERqx6gYdI,Anita Augenti,https://play-lh.googleusercontent.com/a-/AOh14GjdQkYZ3m-DkeNkPXEYqyS2Zl6ctqEhEGtn_Cit8w,Awesome idea! This will let me know how to keep safe!😷🙂,5,4,1.1,10/19/2020 18:17,,
gp:AOqpTOFhxlIfnE402L-p1qrK-HOe_t0oAe97eP8zPvZJ0XFzrNhvTxB9JehiDT8Zl92yZheWD7199Fic62Ad5xw,Jennifer Mitchell,https://play-lh.googleusercontent.com/a-/AOh14GhJo5PHyC_YYU3zygOVkCVWLGTPmpBAWpeBS_6tJg,New to this so far.,4,2,1.6,2/18/2021 17:16,,
gp:AOqpTOFhrtR-FWddA2BDNJQI-ynibLqwg-XkDOtpjvYivNdXobzWa8ogTw-MZI3tqBaouxC635YA6Xckd5YuM-I,Travis Rhyne,https://play-lh.googleusercontent.com/a-/AOh14Ggrn95eiGaMLOXRmiPDc_iZ3nhzQKs0SbGTE5k9LDw,"The more people use it, the more benefit it has. Thank you for getting this done!",5,12,1,9/22/2020 20:09,,
gp:AOqpTOFf2hMzAwmEWdYWwXXg3ekXByiBZYpMkKd69FHwD82JF6YMyP0I0ZyepZ5CL6wo3uhUFq7YBDwCo7DSfC0,Kehli Fleenor,https://play-lh.googleusercontent.com/a-/AOh14GhLeJCvFTVG8f9uzjWBdmq7POmghkZAal2JCjSoZg,Helps in letting u know about disasters in your. Area.,5,0,,11/14/2020 0:35,,
gp:AOqpTOF7CSjw0k3uSlsA2P7QF8ND2SHg7qXJKGbEgBU1H4hh-AnCMheS8ka7YCiMC56dd67iKvEbkikw7GUSAXU,Bill Coble,https://play-lh.googleusercontent.com/a-/AOh14GgCyNN6Mq5G7Guq_4146TkOuHpBQJ3u0aj73Yq4,Thank you for coming up with this for us as citizens of N.C. God bless you and our leadership. You are in my prayers.,5,11,1.1,10/9/2020 20:03,,
gp:AOqpTOF8-2eowUoyc1iRrDXPmHOgMUb3ZmGVnLrr6wfJZY52ykJr9JRjvYKtOqp94VQ5ntcLDb1NADBY5NIc2yw,Lorelai B,https://play-lh.googleusercontent.com/a-/AOh14GgANUBXjtdLrK_p1Hudyj5khkxintrO-iiq_VdATH8,Easy and doing our part to slow the spread,5,4,1.1,10/22/2020 21:23,,
gp:AOqpTOEWWlorPU5S8x7oM1OUqKC80k9GGofk3Q6IJahLn3QgaiF9bIZ5dne36aoIHWX83qVhU5txpXUEuXYRUj4,Randy Johnson,https://play-lh.googleusercontent.com/a/AATXAJyFhjHxBbc0IO2k8SrUk5e9O3DWT-sOpjzJ6F0l=mo,Haven't used it very much.,3,1,1.6,4/24/2021 14:29,,
gp:AOqpTOFeaRrkVCraTwzmRA8abFHbfunazAxrpgMFZoS6JJQ2b5nbnB8_5jeWBeP-fO9mJbrgLvUomx_odv6yGWk,Richard Hardy,https://play-lh.googleusercontent.com/a/AATXAJzGCH1l-pEAXt2Z4Ixgq1HtM2XMOcz-BEcf2s5n=mo,How would I be able to received the cavcene.or,5,1,1.6,2/12/2021 23:31,,
gp:AOqpTOEEAU1ST0AE6b6sE4CwnZGKA5ThRB0dcmqwGvGIk0KunJmfqIkMcus4DuJDOp0tMy_3FKgz25ySzr-5NYw,Naheem Lewis,https://play-lh.googleusercontent.com/a-/AOh14GggcI5WTE4IskhkZXkN5K8mbcSCwDzPCY2FjSxMqIM,When will this pandemic end so we can all go back to what we were doing before.,5,1,,10/25/2020 8:11,,
gp:AOqpTOGO_AlfrQyQPR143ZL237yWRHJPsDUrUNO7UZu3C7gGPQQWlQ2g4EtUmLk-zyix1Q9L6K6m8DGc-5Ml1VQ,Richard Clark,https://play-lh.googleusercontent.com/a-/AOh14GhvUSqKvdAtYpz2uQmfGeXRzsvQMoIZnqhqAeqHwgw,"Everyone, please install this app! The more people install it, the more effective it is.",5,10,1,9/26/2020 14:04,,
gp:AOqpTOHY0-R0xfiRmEgGobC60_HaCJExelOpE43MLs1uGfrZEMw6bBxNjRJVAdPf4xWXIO0gMsRFXC_VB3OELLY,Bobby Hamden,https://play-lh.googleusercontent.com/a-/AOh14GidHYOBCjRl71flxMGHDs1MYk4aBtLGkRD7mCBu,"It is stupid I deleted it because at the beginning it was great but at the end sooooook dumb. Its just I don't know what to do in this app. January, 2021 bruh so dumb 🤦 😒 😪",1,2,,2/26/2021 20:54,,
gp:AOqpTOGZJVBGM2C94U7e3zYOFiFP-_JhJp8mXHtpHckF4bmGlfzB9tSS9IhxwHZD4W8Yn8Q9nTEeZv6LxoRvOww,Michael Phillips,https://play-lh.googleusercontent.com/a/AATXAJzqJqrRJi95wyW1itBdR4rCcRQZ6NXwREYl4il_=mo,Excellent way to track people for the upcoming police state. Nice try. Uninstalled.,1,4,1.1,10/25/2020 10:43,,
gp:AOqpTOGiMy_XB5LH_9ZoSbW9tvWbuf55ld8lV2pUS7bZJTI_VDPBw4Lan3y6MZdO1-VNRP0MwK6WrgTm0V6suNM,Ken Lovendahl,https://play-lh.googleusercontent.com/a-/AOh14Gharq1zp7BL7lXFYTaxrNa1VzL8eFKRvR-9IwvpHA,Im not scared of my own shadow..i dont need my stufg tracked more than it already is..i only DL to leave a review..now stick it where sun dont shine,1,5,1.1,11/2/2020 15:37,,
gp:AOqpTOG81zXqsihrlspIq5tYwA98GW673PR5O7gnawWE3dq8FW6bShyEuFc2fNte3gNGyf_kvetqvQxl9CK2YM4,heacal hackson,https://play-lh.googleusercontent.com/a/AATXAJy310s8S1uo2O5Q6AfQTomDwam0qPt7-yt2SDq3=mo,When I first downloaded i had a app that protect me from hackers and it said that 4 ppl was trying to hack me with 317 trackers,1,0,,12/6/2020 9:16,,
gp:AOqpTOFgY77OiRGwooLS1RQ7VheU98tTL9p6tWxJj3TAZcVUiIxFl-TYDSE1OVw62GOYd39ZxH-LDPyO1-5T8cQ,Mary Birkelund,https://play-lh.googleusercontent.com/a-/AOh14GjkwIo4OwQjkUwyi98A-CmE8T6fsr5fo8bIP4e3fg,Most important app of all.,5,0,1.2,11/30/2020 17:59,,
gp:AOqpTOEuQGiu6zsxBBVPlh_shK0W1DQvtXL2CmlD-K2OQRuxDt9N8OBHscsV7CJ9XubuAFKYd7VQaDN1jY7Adhg,Millionarc,https://play-lh.googleusercontent.com/a-/AOh14Gjw-m_nzNB_BY3vXtH1nyikIB2r4itGWe4zNzh-Sg,Amazing app just not enough users,5,1,1.1,10/18/2020 13:21,,
gp:AOqpTOGR-m55zi9ngYnYUuxbSkZPm73Sshq5_aidNf2s6vHn1qITFOxAurHTebXrhwVnW3wU6c8yh8HbqUpVKyQ,Thomas M,https://play-lh.googleusercontent.com/a-/AOh14GhUGRZk2XcUGTpnWzUfhab4D9rWTnWgWDbvB2ACS10,Government tracking at its finest. This is absolute garbage just like Governor Cooper,1,50,1,9/22/2020 14:18,,
gp:AOqpTOEOa5X7yd0tGh5g-tK607ARlUbnE8-U9rZR_aB_fuLLybu7cdptHWL6mRaq7FpeGSj14_H-QEgfAo6nhpg,Kevin Walters,https://play-lh.googleusercontent.com/a-/AOh14Gi07zsCTHHT2GoD21LK_LoNxHUjjCGBWQbxs6Ksi7I,What happens when I'm stuck in traffic next to someone who has tested positive? Scaring people into quarantine for no good reason.,1,37,1.1,10/9/2020 13:51,Hi Kevin! You will only receive an exposure notification if you are in close contact with a positive person. CDC specifies close distance is a distance of 6 feet or less for a duration of 15 minutes or longer. Sitting in traffic next to a positive person should not trigger an exposure notification.,10/12/2020 14:17
gp:AOqpTOGfD_ah9k6I3XZl1UL1UGeiQxq3EC0Sctr85E3eoCIXtGp2yuFsP-h3Ge6dsl3kkRdMypaEZqMpYWkDRR0,Sean Hollins,https://play-lh.googleusercontent.com/a-/AOh14Gjcgtbrgs2xfCYAgF7z7OMRtc_6rchzn9NAa-Op-DQ,Does not work,3,0,,1/4/2021 16:01,,
gp:AOqpTOHfGNLjdyskGW31vfPJoo7giBUUMLq7vubikNTKVgz5wSAr4g_1SpOsMPsgXHS_nj1FVIQlg6cXE3Nqkoo,Steven Mueller,https://play-lh.googleusercontent.com/a-/AOh14GjBUvqE2sdziCWELKv896I9DnrrXcjvznv4XCO6C7Q,Saving lives. Much love NC ❤️,5,0,1.3,1/8/2021 18:47,,
gp:AOqpTOHhU1b-hj1mEyazwWsVMiU8hYgGCaNMjXYpyhJUewIM0bzKWO9LUz7wug5CkIe_pBIpLcln-6379tp7-MQ,Steve Weifenbach,https://play-lh.googleusercontent.com/a-/AOh14Gggro6aGfnUJq7qeQyWnz6A3SbAc90OPbe0Vc6V,"Does not notify of contact, yet",1,2,1.1,10/22/2020 14:30,,
gp:AOqpTOHmNOGEOrO416Dn2e_MP8nxnG-ma8AYlc1NlmzreAItYf73mRSIGFh4B0YEGlM6K2jdfqGntI9BDCUCBMQ,Jessica Tilley,https://play-lh.googleusercontent.com/a-/AOh14GhQ19B6IecL3K53gjRe1jFGkR3s1KL6itclQv4AMA,I have always used this app.,5,2,,12/28/2020 22:22,,
gp:AOqpTOEOrfcxiGvT6xKHAW_xV3j25msuoNXUCty9rW2woJh3Gja_scv3vIRAKhSL8KPQKX1iB2VPaRXb1poFXRk,Eddie Tapper,https://play-lh.googleusercontent.com/a-/AOh14GiIz-USOIeqxsA8n4Y-3Br-zerUdYGCNf3weMom-ZM,Not very useful if people don't participate.,1,1,,11/16/2020 4:04,,
gp:AOqpTOESXM_IY_7tkqxH7hM5Iekr28ycDbKFEKGLgDBbrd94gLbLrQVzn8-GpVe629e3cFjpU2NdaKgDZwc9oFE,Debra Brown,https://play-lh.googleusercontent.com/a-/AOh14GgubWCGdm9_fq6-eDXz4BgDrMN1NzBzOHtRQZ1g0A,"So far, negative!!!",5,1,1.6,3/8/2021 23:38,,
gp:AOqpTOEsY-HYck9AS9Ls2zRBL8NOT0gbUxxnVQrnbIAE-Sddak1vbRzOm-zMRpptAs9mjcFiHQN9a8tIAfyqs44,Halu Palo,https://play-lh.googleusercontent.com/a/AATXAJwrKM0Cy90c0iw98r8Bm0I8A4SBccNZdjK_eHcC=mo,"Bermuda State Island Rikers JAIL islans-Sinaloa state .Coconut(water/milk).Colombia,Isla-Vista Civilian 1%.Covid S19-911-221-19(china).W.Jerudalemn.Dr.èl Chepe Nick.DuraCell_NLP-(-5_i).Luxor REHAB for relapse en patient's.",5,0,,11/14/2020 0:01,,
gp:AOqpTOHiozzRRgc-u1h15ccPV9_YyTtk2cNZOoM_NOe1m-xUro4MRl3iQUAYtLjpPt2Xu10IzkiA5-3DWRlRN3s,Kristina Fortini,https://play-lh.googleusercontent.com/a-/AOh14GgFB3QRcpoGmix6gdwTpTjXPwcJM1qjMqZuvbuAkw,This is extremely important major blessing,5,3,1.1,10/22/2020 2:18,,
gp:AOqpTOHgYktN9vrrLOW3K9CPRlqsYivwF1eTmgOMufAMMRjzebQzR6GoVAjuzUfsmGZ8-4pHsNbXpfYH_eH3Yuw,Jessie Hailey-Campbell,https://play-lh.googleusercontent.com/a/AATXAJxe1_ztUe7sRwzKqbTghjzJ2vu04EBgcA6Sl188=mo,"All I can say is, ""Thank You."" Everyone should install this app!",5,1,1.2,12/6/2020 7:49,,
gp:AOqpTOHFSTlcEYi51njN7omHwbhkb5lpSYJ073wD9E7gCWBbsauhWRREGxWjkruQCLfb7Ew5VL0AStpfbOryGCs,BRIAN RENFRO,https://play-lh.googleusercontent.com/a-/AOh14GieY7wAk9Ahsk__ckxeQ8NfO2sH-J-NrHwL7x68xQ,Promising contact tracing resource,5,1,1.1,10/17/2020 5:34,,
gp:AOqpTOHb4iPViEQEcuTVXBfKeX0KH3hth-uQNssiH2YCBZTnGGcI1xZwdviOt3dqEVMuJtbD0z2jPjoATV7oQtc,Spiral _,https://play-lh.googleusercontent.com/a-/AOh14GiQFdQ6SZ96lc-lPzNoNcaAfs4XXuy4nfKt6cIV,Perpetuating disaster fraud. This app is a joke.,1,8,1.1,10/25/2020 0:50,,
gp:AOqpTOFBSra42FONIJMnNcdvjFV6fglP164W2oujIb3g9AU7_PI8IikiCdBwgSinoe6P7Zjt1-zSzIHWnwopONU,BEMO96,https://play-lh.googleusercontent.com/a-/AOh14GjrWdBjZr866WBwDyT4j6erFvnnorpQdBj8a36elA,Very Good hope more people use this,5,2,1.1,10/17/2020 16:17,,
gp:AOqpTOH4MgTrrzH2a4i3wAX1_rIECP4WVKG0c6d8ForRB6aRUaeifql9g-_ge1X3Y6Pq0q9A4FNkJ4Y-qcQ0gzk,David Teseniar,https://play-lh.googleusercontent.com/a-/AOh14GiUly-YNB_UZrQKkJa9ngAhDg_fjXouxeFcgYxtcA,This app is very helpful,5,2,1.1,11/6/2020 17:07,,
gp:AOqpTOGHBz6Bu4kO9pbk3svIW_HmM8y-7_4qQqbYSVfh3RxOU9J4Fcc2fDy9AuhcrNGjVNt1hqnI9amsX5-6dTA,Cynthia Thurston,https://play-lh.googleusercontent.com/a-/AOh14GhUZkQdX7TVcwCmTEANHzG-xDoYMUr6goYHeegfFn8,I think its a pretty great app...,5,0,1.2,11/27/2020 12:26,,
